Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,
12209,1/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,1/19/2026 12:00:00 AM,5:11AM,,18:49:00,LBS    ,1078.000,1078.000,0.000,Plus Materials                                    ,,36.1757,36.1800,0.0000,,,0,1,
12212,1/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,1/19/2026 12:00:00 AM,5:11AM,,18:49:00,LBS    ,7252.000,7252.000,0.000,Plus Materials                                    ,,507.6400,507.6400,0.0000,,,10,0,
12214,1/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,1/19/2026 12:00:00 AM,5:12AM,,18:48:00,LBS    ,12590.000,12590.000,0.000,Plus Materials                                    ,,881.3000,881.3000,0.0000,,,0,0,
12216,1/16/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,1/19/2026 12:00:00 AM,5:12AM,,18:48:00,LBS    ,3052.000,3052.000,0.000,Plus Materials                                    ,,523.6749,523.6700,0.0000,,,2,0,
12222,1/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,1/19/2026 12:00:00 AM,5:13AM,,18:47:00,LBS    ,8076.000,8076.000,0.000,Plus Materials                                    ,,484.5600,484.5600,0.0000,,,8,0,
12224,1/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,1/19/2026 12:00:00 AM,5:13AM,,18:47:00,LBS    ,8851.000,8851.000,0.000,Plus Materials                                    ,,221.2750,221.3000,0.0000,,,22,0,
12226,1/16/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,1/19/2026 12:00:00 AM,5:13AM,,18:47:00,LBS    ,8834.000,8834.000,0.000,Plus Materials                                    ,,1280.9300,1280.9400,0.0000,,,25,0,
12229,1/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,1/20/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,8551.000,8551.000,0.000,Plus Materials                                    ,,-51.0436,-51.0400,0.0000,,,19,5,
12230,1/19/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,1/20/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,5685.000,5685.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,4,
12233,1/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,1/20/2026 12:00:00 AM,5:08AM,,18:52:00,LBS    ,9054.000,9054.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,12,0,
12235,1/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,1/20/2026 12:00:00 AM,5:08AM,,18:52:00,LBS    ,13374.000,13374.000,0.000,Plus Materials                                    ,,2553.9463,2553.9400,0.0000,,,32,0,
12237,1/19/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,1/20/2026 12:00:00 AM,5:08AM,,18:52:00,LBS    ,3255.000,3255.000,0.000,Plus Materials                                    ,,325.5000,325.5000,0.0000,,,0,0,
12239,1/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,1/20/2026 12:00:00 AM,5:09AM,,18:51:00,LBS    ,6800.000,6800.000,0.000,Plus Materials                                    ,,50.9696,50.9700,0.0000,,,11,0,
12243,1/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,1/20/2026 12:00:00 AM,5:09AM,,18:51:00,LBS    ,8012.000,8012.000,0.000,Plus Materials                                    ,,480.7200,480.7200,0.0000,,,34,0,
12245,1/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,1/20/2026 12:00:00 AM,5:10AM,,18:50:00,LBS    ,7120.000,7120.000,0.000,Plus Materials                                    ,,427.2000,427.2000,0.0000,,,0,0,
12247,1/19/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,1/20/2026 12:00:00 AM,5:10AM,,18:50:00,LBS    ,10487.000,10487.000,0.000,Plus Materials                                    ,,1520.6150,1520.6400,0.0000,,,38,0,
12253,1/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,1/20/2026 12:00:00 AM,5:11AM,,18:49:00,LBS    ,5790.000,5790.000,0.000,Plus Materials                                    ,,1592.2549,1592.2500,0.0000,,,0,0,
12255,1/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,1/20/2026 12:00:00 AM,5:12AM,,18:48:00,LBS    ,11051.000,11051.000,0.000,Plus Materials                                    ,,663.0600,663.0600,0.0000,,,0,0,
12260,1/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,1/21/2026 12:00:00 AM,5:59AM,,18:01:00,LBS    ,8304.000,8304.000,0.000,Plus Materials                                    ,,-67.1600,-67.1600,0.0000,,,15,7,
12264,1/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,1/21/2026 12:00:00 AM,6:00AM,,18:00:00,LBS    ,7750.000,7750.000,0.000,Plus Materials                                    ,,365.2041,365.2100,0.0000,,,2,0,
12265,1/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,1/21/2026 12:00:00 AM,6:00AM,,18:00:00,LBS    ,1798.000,1798.000,0.000,Plus Materials                                    ,,-71.9200,-71.9200,0.0000,,,2,0,
12266,1/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,1/21/2026 12:00:00 AM,6:00AM,,18:00:00,LBS    ,3904.000,3904.000,0.000,Plus Materials                                    ,,273.2800,273.2800,0.0000,,,8,0,
12268,1/20/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,1/21/2026 12:00:00 AM,6:00AM,,18:00:00,LBS    ,4743.000,4743.000,0.000,Plus Materials                                    ,,94.3500,94.3500,0.0000,,,39,0,
12270,1/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,1/21/2026 12:00:00 AM,6:00AM,,18:00:00,LBS    ,9055.000,9055.000,0.000,Plus Materials                                    ,,1068.3154,1068.3100,0.0000,,,20,0,
12274,1/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,1/21/2026 12:00:00 AM,6:01AM,,17:59:00,LBS    ,8644.000,8644.000,0.000,Plus Materials                                    ,,432.2000,432.2000,0.0000,,,26,0,
12276,1/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,1/21/2026 12:00:00 AM,6:01AM,,17:59:00,LBS    ,9042.000,9042.000,0.000,Plus Materials                                    ,,637.9600,637.9600,0.0000,,,5,0,
12278,1/20/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,1/21/2026 12:00:00 AM,6:02AM,,17:58:00,LBS    ,2802.000,2802.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
12284,1/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,1/21/2026 12:00:00 AM,6:03AM,,17:57:00,LBS    ,6468.000,6468.000,0.000,Plus Materials                                    ,,194.9792,194.9800,0.0000,,,0,0,
12286,1/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,1/21/2026 12:00:00 AM,6:03AM,,17:57:00,LBS    ,11271.000,11271.000,0.000,Plus Materials                                    ,,788.9700,788.9700,0.0000,,,205,0,
12290,1/20/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,1/21/2026 12:00:00 AM,6:03AM,,17:57:00,LBS    ,9860.000,8630.000,1230.000,Plus Materials                                    ,,706.6700,1199.6600,493.0000,,,29,4,
12291,1/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,1/22/2026 12:00:00 AM,6:00AM,,18:00:00,LBS    ,2109.000,2109.000,0.000,Plus Materials                                    ,,202.9401,202.9400,0.0000,,,15,2,
12295,1/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,1/22/2026 12:00:00 AM,6:01AM,,17:59:00,LBS    ,8652.000,8652.000,0.000,Plus Materials                                    ,,692.1600,692.1600,0.0000,,,11,0,
12297,1/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,1/22/2026 12:00:00 AM,6:01AM,,17:59:00,LBS    ,13600.000,13600.000,0.000,Plus Materials                                    ,,482.7200,482.7300,0.0000,,,17,0,
12299,1/21/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,1/22/2026 12:00:00 AM,6:01AM,,17:59:00,LBS    ,1962.000,1962.000,0.000,Plus Materials                                    ,,27.0400,27.0400,0.0000,,,0,0,
12301,1/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,1/22/2026 12:00:00 AM,6:02AM,,17:58:00,LBS    ,6660.000,6660.000,0.000,Plus Materials                                    ,,534.3069,534.3100,0.0000,,,30,0,
12305,1/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,1/22/2026 12:00:00 AM,6:02AM,,17:58:00,LBS    ,8658.000,8658.000,0.000,Plus Materials                                    ,,930.0135,930.0200,0.0000,,,14,0,
12307,1/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,1/22/2026 12:00:00 AM,6:03AM,,17:57:00,LBS    ,12613.000,12613.000,0.000,Plus Materials                                    ,,882.9100,882.9100,0.0000,,,10,0,
12309,1/21/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,1/22/2026 12:00:00 AM,6:03AM,,17:57:00,LBS    ,2474.000,2474.000,0.000,Plus Materials                                    ,,322.6499,322.6500,0.0000,,,0,0,
12315,1/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,1/22/2026 12:00:00 AM,6:04AM,,17:56:00,LBS    ,6474.000,6474.000,0.000,Plus Materials                                    ,,64.7400,64.7400,0.0000,,,1,0,
12317,1/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,1/22/2026 12:00:00 AM,6:04AM,,17:56:00,LBS    ,10431.000,10431.000,0.000,Plus Materials                                    ,,104.3100,104.3100,0.0000,,,0,0,
12321,1/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,1/23/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,8952.000,8952.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,10,6,
12322,1/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,1/23/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,1131.000,1131.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,1,
12325,1/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,1/23/2026 12:00:00 AM,5:58AM,,18:02:00,LBS    ,9206.000,9206.000,0.000,Plus Materials                                    ,,928.6900,928.6800,0.0000,,,45,0,
12327,1/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,1/23/2026 12:00:00 AM,5:58AM,,18:02:00,LBS    ,14603.000,14603.000,0.000,Plus Materials                                    ,,1153.2000,1153.2000,0.0000,,,3,0,
12329,1/22/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,1/23/2026 12:00:00 AM,5:58AM,,18:02:00,LBS    ,7502.000,7502.000,0.000,Plus Materials                                    ,,918.9803,918.9800,0.0000,,,18,0,
12335,1/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,1/23/2026 12:00:00 AM,5:59AM,,18:01:00,LBS    ,9525.000,9525.000,0.000,Plus Materials                                    ,,696.5700,696.5700,0.0000,,,0,0,
12337,1/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,1/23/2026 12:00:00 AM,5:59AM,,18:01:00,LBS    ,11013.000,11013.000,0.000,Plus Materials                                    ,,924.3304,924.3200,0.0000,,,0,0,
12339,1/22/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,1/23/2026 12:00:00 AM,6:00AM,,18:00:00,LBS    ,7057.000,7057.000,0.000,Plus Materials                                    ,,864.4691,864.4700,0.0000,,,0,0,
12345,1/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,1/23/2026 12:00:00 AM,6:01AM,,17:59:00,LBS    ,6448.000,6448.000,0.000,Plus Materials                                    ,,379.1089,379.1100,0.0000,,,0,0,
12347,1/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,1/23/2026 12:00:00 AM,6:01AM,,17:59:00,LBS    ,10162.000,10162.000,0.000,Plus Materials                                    ,,101.6200,101.6200,0.0000,,,0,1,
12351,1/22/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,1/23/2026 12:00:00 AM,6:02AM,,17:58:00,LBS    ,4142.000,3625.000,517.000,Plus Materials                                    ,,292.7200,499.8200,207.1000,,,15,2,
12352,1/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,1/26/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,1470.000,1470.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,1,1,
12353,1/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,1/26/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,1095.000,1095.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,1,
12356,1/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,1/26/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,10200.000,10200.000,0.000,Plus Materials                                    ,,343.7200,343.7200,0.0000,,,0,0,
12358,1/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,1/26/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,11327.000,11327.000,0.000,Plus Materials                                    ,,428.7800,428.7800,0.0000,,,44,0,
12360,1/23/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,1/26/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,7490.000,7490.000,0.000,Plus Materials                                    ,,224.7000,224.7000,0.0000,,,0,0,
12362,1/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,1/26/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,6691.000,6691.000,0.000,Plus Materials                                    ,,160.2857,160.2900,0.0000,,,0,0,
12366,1/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,1/26/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,8462.000,8462.000,0.000,Plus Materials                                    ,,527.1613,527.1500,0.0000,,,0,0,
12368,1/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,1/26/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,8633.000,8633.000,0.000,Plus Materials                                    ,,646.2086,646.1900,0.0000,,,10,0,
12370,1/23/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,1/26/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,4708.000,4708.000,0.000,Plus Materials                                    ,,188.3200,188.3200,0.0000,,,0,0,
12376,1/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,1/26/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,6644.000,6644.000,0.000,Plus Materials                                    ,,438.4940,438.4900,0.0000,,,0,0,
12378,1/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,1/26/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,8221.000,8221.000,0.000,Plus Materials                                    ,,791.7200,791.7200,0.0000,,,0,0,
12397,1/26/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,1/27/2026 12:00:00 AM,8:23AM,,15:37:00,LBS    ,4816.000,4816.000,0.000,Plus Materials                                    ,,491.3088,491.3100,0.0000,,,0,0,
12399,1/26/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,1/27/2026 12:00:00 AM,8:23AM,,15:37:00,LBS    ,5457.000,5457.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
12414,1/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,1/28/2026 12:00:00 AM,5:07AM,,18:53:00,LBS    ,6323.000,6323.000,0.000,Plus Materials                                    ,,65.4052,65.4100,0.0000,,,52,4,
12418,1/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,1/28/2026 12:00:00 AM,5:08AM,,18:52:00,LBS    ,3500.000,3500.000,0.000,Plus Materials                                    ,,35.0000,35.0000,0.0000,,,1,0,
12420,1/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,1/28/2026 12:00:00 AM,5:08AM,,18:52:00,LBS    ,11990.000,11990.000,0.000,Plus Materials                                    ,,232.2200,232.2000,0.0000,,,0,0,
12422,1/27/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,1/28/2026 12:00:00 AM,5:08AM,,18:52:00,LBS    ,6305.000,6305.000,0.000,Plus Materials                                    ,,189.1500,189.1500,0.0000,,,0,0,
12424,1/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,1/28/2026 12:00:00 AM,5:09AM,,18:51:00,LBS    ,4937.000,4937.000,0.000,Plus Materials                                    ,,584.4000,584.4000,0.0000,,,7,0,
12428,1/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,1/28/2026 12:00:00 AM,5:09AM,,18:51:00,LBS    ,8648.000,8648.000,0.000,Plus Materials                                    ,,86.4800,86.4800,0.0000,,,0,0,
12430,1/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,1/28/2026 12:00:00 AM,5:10AM,,18:50:00,LBS    ,10089.000,10089.000,0.000,Plus Materials                                    ,,49.0700,49.0600,0.0000,,,1,0,
12432,1/27/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,1/28/2026 12:00:00 AM,5:10AM,,18:50:00,LBS    ,3674.000,3674.000,0.000,Plus Materials                                    ,,281.0644,281.0700,0.0000,,,5,0,
12438,1/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,1/28/2026 12:00:00 AM,5:11AM,,18:49:00,LBS    ,6630.000,6630.000,0.000,Plus Materials                                    ,,-36.7679,-36.7700,0.0000,,,0,0,
12440,1/27/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,1/28/2026 12:00:00 AM,5:12AM,,18:48:00,LBS    ,10120.000,10120.000,0.000,Plus Materials                                    ,,-16.5822,-16.5800,0.0000,,,7,0,
